date,year,short,teamnum
2005-12-11,2005,PHX,30
2005-12-11,2005,NJD,29
2005-12-11,2005,BUF,30
2005-12-12,2005,COL,31
2005-12-12,2005,DET,31
2005-12-12,2005,TOR,31
2005-12-12,2005,OTT,28
2005-12-12,2005,PIT,30
2005-12-12,2005,MDA,31
2005-12-13,2005,ATL,32
2005-12-13,2005,CAR,30
2005-12-13,2005,CBJ,30
2005-12-13,2005,FLA,32
2005-12-13,2005,MTL,29
2005-12-13,2005,NJD,30
2005-12-13,2005,NYI,30
2005-12-13,2005,NYR,33
2005-12-13,2005,STL,27
2005-12-13,2005,DET,32
2005-12-13,2005,CHI,29
2005-12-13,2005,PHI,29
2005-12-13,2005,NSH,28
2005-12-13,2005,PHX,31
2005-12-13,2005,EDM,31
2005-12-13,2005,MIN,30
2005-12-13,2005,VAN,30
2005-12-13,2005,PIT,31
2005-12-14,2005,BUF,31
2005-12-14,2005,LAK,32
2005-12-14,2005,MDA,32
2005-12-14,2005,DAL,28
2005-12-14,2005,WSH,29
2005-12-14,2005,TBL,31
2005-12-15,2005,CAR,31
2005-12-15,2005,EDM,32
2005-12-15,2005,FLA,33
2005-12-15,2005,MIN,31
2005-12-15,2005,NJD,31
2005-12-15,2005,NSH,29
2005-12-15,2005,OTT,29
2005-12-15,2005,PHI,30
2005-12-15,2005,PHX,32
2005-12-15,2005,CBJ,31
2005-12-15,2005,MTL,30
2005-12-15,2005,DET,33
2005-12-15,2005,BOS,32
2005-12-15,2005,ATL,33
2005-12-15,2005,CHI,30
2005-12-15,2005,DAL,29
2005-12-15,2005,VAN,31
2005-12-15,2005,TBL,32
2005-12-16,2005,CHI,31
2005-12-16,2005,MDA,33
2005-12-16,2005,PIT,32
2005-12-16,2005,SJS,30
2005-12-16,2005,STL,28
2005-12-16,2005,LAK,33
2005-12-16,2005,BUF,32
2005-12-16,2005,WSH,30
2005-12-17,2005,ATL,34
2005-12-17,2005,BUF,33
2005-12-17,2005,CAR,32
2005-12-17,2005,CGY,32
2005-12-17,2005,LAK,34
2005-12-17,2005,MIN,32
2005-12-17,2005,NSH,30
2005-12-17,2005,NYI,31
2005-12-17,2005,OTT,30
2005-12-17,2005,STL,29
2005-12-17,2005,TBL,33
2005-12-17,2005,VAN,32
2005-12-17,2005,FLA,34
2005-12-17,2005,PIT,33
2005-12-17,2005,NJD,32
2005-12-17,2005,BOS,33
2005-12-17,2005,PHX,33
2005-12-17,2005,MTL,31
2005-12-17,2005,CBJ,32
2005-12-17,2005,COL,32
2005-12-17,2005,TOR,32
2005-12-17,2005,PHI,31
2005-12-17,2005,DET,34
2005-12-17,2005,EDM,33
2005-12-18,2005,CHI,32
2005-12-18,2005,MDA,34
2005-12-18,2005,NYR,34
2005-12-18,2005,WSH,31
2005-12-18,2005,DAL,30
2005-12-18,2005,SJS,31
2005-12-18,2005,COL,33
2005-12-18,2005,FLA,35
2005-12-19,2005,EDM,34
2005-12-19,2005,MIN,33
2005-12-19,2005,PHI,32
2005-12-19,2005,TOR,33
2005-12-19,2005,VAN,33
2005-12-19,2005,CGY,33
2005-12-19,2005,DAL,31
2005-12-19,2005,BUF,34
2005-12-19,2005,NYI,32
2005-12-19,2005,LAK,35
2005-12-20,2005,CAR,33
2005-12-20,2005,DET,35
2005-12-20,2005,MTL,32
2005-12-20,2005,NSH,31
2005-12-20,2005,NYR,35
2005-12-20,2005,PHX,34
2005-12-20,2005,SJS,32
2005-12-20,2005,TBL,34
2005-12-20,2005,CBJ,33
2005-12-20,2005,OTT,31
2005-12-20,2005,COL,34
2005-12-20,2005,NJD,33
2005-12-20,2005,STL,30
2005-12-20,2005,MDA,35
2005-12-21,2005,CBJ,34
2005-12-21,2005,CGY,34
2005-12-21,2005,CHI,33
2005-12-21,2005,MDA,36
2005-12-21,2005,NYI,33
2005-12-21,2005,VAN,34
2005-12-21,2005,DAL,32
2005-12-21,2005,LAK,36
2005-12-21,2005,NSH,32
2005-12-21,2005,STL,31
2005-12-21,2005,NJD,34
2005-12-21,2005,EDM,35
2005-12-22,2005,ATL,35
2005-12-22,2005,BOS,34
2005-12-22,2005,COL,35
2005-12-22,2005,FLA,36
2005-12-22,2005,NYR,36
2005-12-22,2005,PHI,33
2005-12-22,2005,PHX,35
2005-12-22,2005,WSH,32
2005-12-22,2005,TOR,34
2005-12-22,2005,MIN,34
2005-12-22,2005,BUF,35
2005-12-22,2005,TBL,35
2005-12-22,2005,OTT,32
2005-12-22,2005,SJS,33
2005-12-23,2005,CAR,34
2005-12-23,2005,CBJ,35
2005-12-23,2005,CHI,34
2005-12-23,2005,DAL,33
2005-12-23,2005,EDM,36
2005-12-23,2005,MIN,35
2005-12-23,2005,NJD,35
2005-12-23,2005,NYI,34
2005-12-23,2005,PIT,34
2005-12-23,2005,SJS,34
2005-12-23,2005,TBL,36
2005-12-23,2005,TOR,35
2005-12-23,2005,VAN,35
2005-12-23,2005,WSH,33
2005-12-23,2005,FLA,37
2005-12-23,2005,NSH,33
2005-12-23,2005,DET,36
2005-12-23,2005,PHX,36
2005-12-23,2005,LAK,37
2005-12-23,2005,COL,36
2005-12-23,2005,ATL,36
2005-12-23,2005,OTT,33
2005-12-23,2005,PHI,34
2005-12-23,2005,STL,32
2005-12-23,2005,BUF,36
2005-12-23,2005,BOS,35
2005-12-23,2005,CGY,35
2005-12-23,2005,MTL,33
2005-12-26,2005,ATL,37
2005-12-26,2005,BUF,37
2005-12-26,2005,CBJ,36
2005-12-26,2005,COL,37
2005-12-26,2005,EDM,37
2005-12-26,2005,FLA,38
2005-12-26,2005,LAK,38
2005-12-26,2005,OTT,34
2005-12-26,2005,STL,33
2005-12-26,2005,TBL,37
2005-12-26,2005,TOR,36
2005-12-26,2005,VAN,36
2005-12-26,2005,MTL,34
2005-12-26,2005,NYI,35
2005-12-26,2005,CHI,35
2005-12-26,2005,PHX,37
2005-12-26,2005,MIN,36
2005-12-26,2005,PHI,35
2005-12-26,2005,SJS,35
2005-12-26,2005,NYR,37
2005-12-26,2005,DAL,34
2005-12-26,2005,CAR,35
2005-12-26,2005,NJD,36
2005-12-26,2005,CGY,36
2005-12-27,2005,CGY,37
2005-12-27,2005,DAL,35
2005-12-27,2005,PIT,35
2005-12-27,2005,WSH,34
2005-12-27,2005,NSH,34
2005-12-27,2005,DET,37
2005-12-27,2005,TOR,37
2005-12-27,2005,BOS,36
2005-12-28,2005,ATL,38
2005-12-28,2005,CBJ,37
2005-12-28,2005,CHI,36
2005-12-28,2005,COL,38
2005-12-28,2005,EDM,38
2005-12-28,2005,FLA,39
2005-12-28,2005,NJD,37
2005-12-28,2005,NYI,36
2005-12-28,2005,OTT,35
2005-12-28,2005,SJS,36
2005-12-28,2005,TBL,38
2005-12-28,2005,VAN,37
2005-12-28,2005,PHI,36
2005-12-28,2005,MDA,37
2005-12-28,2005,STL,34
2005-12-28,2005,LAK,39
2005-12-28,2005,MIN,37
2005-12-28,2005,BOS,37
2005-12-28,2005,WSH,35
2005-12-28,2005,NYR,38
2005-12-28,2005,CAR,36
2005-12-28,2005,PHX,38
2005-12-28,2005,MTL,35
2005-12-28,2005,NSH,35
2005-12-29,2005,CAR,37
2005-12-29,2005,CGY,38
2005-12-29,2005,DAL,36
2005-12-29,2005,PHX,39
2005-12-29,2005,PIT,36
2005-12-29,2005,TOR,38
2005-12-29,2005,PHI,37
2005-12-29,2005,MIN,38
2005-12-29,2005,STL,35
2005-12-29,2005,LAK,40
2005-12-29,2005,NJD,38
2005-12-29,2005,BUF,38
2005-12-30,2005,BUF,39
2005-12-30,2005,CHI,37
2005-12-30,2005,EDM,39
2005-12-30,2005,FLA,40
2005-12-30,2005,OTT,36
2005-12-30,2005,SJS,37
2005-12-30,2005,TBL,39
2005-12-30,2005,ATL,39
2005-12-30,2005,CBJ,38
2005-12-30,2005,NSH,36
2005-12-30,2005,MTL,36
2005-12-30,2005,NYI,37
2005-12-30,2005,COL,39
2005-12-30,2005,BOS,38
2005-12-31,2005,CAR,38
2005-12-31,2005,CGY,39
2005-12-31,2005,DAL,37
2005-12-31,2005,DET,38
2005-12-31,2005,MIN,39
2005-12-31,2005,NJD,39
2005-12-31,2005,PHX,40
2005-12-31,2005,PIT,37
2005-12-31,2005,STL,36
2005-12-31,2005,WSH,36
2005-12-31,2005,MTL,37
2005-12-31,2005,EDM,40
2005-12-31,2005,LAK,41
2005-12-31,2005,CBJ,39
2005-12-31,2005,VAN,38
2005-12-31,2005,TOR,39
2005-12-31,2005,COL,40
2005-12-31,2005,NYR,39
2005-12-31,2005,MDA,38
2005-12-31,2005,PHI,38
2006-01-01,2005,BUF,40
2006-01-01,2005,NSH,37
2006-01-01,2005,WSH,37
2006-01-01,2005,FLA,41
2006-01-01,2005,MDA,39
2006-01-01,2005,ATL,40
2006-01-02,2005,ATL,41
2006-01-02,2005,BOS,39
2006-01-02,2005,CGY,40
2006-01-02,2005,LAK,42
2006-01-02,2005,NYI,38
2006-01-02,2005,STL,37
2006-01-02,2005,TOR,40
2006-01-02,2005,OTT,37
2006-01-02,2005,PHI,39
2006-01-02,2005,CHI,38
2006-01-02,2005,DAL,38
2006-01-02,2005,TBL,40
2006-01-02,2005,VAN,39
2006-01-02,2005,PIT,38
2006-01-03,2005,COL,41
2006-01-03,2005,DET,39
2006-01-03,2005,EDM,41
2006-01-03,2005,MTL,38
2006-01-03,2005,NJD,40
2006-01-03,2005,NYR,40
2006-01-03,2005,NSH,38
2006-01-03,2005,MIN,40
2006-01-03,2005,CHI,39
2006-01-03,2005,PIT,39
2006-01-03,2005,FLA,42
2006-01-03,2005,TBL,41
2006-01-04,2005,CAR,39
2006-01-04,2005,DAL,39
2006-01-04,2005,NYI,39
2006-01-04,2005,STL,38
2006-01-04,2005,WSH,38
2006-01-04,2005,ATL,42
2006-01-04,2005,VAN,40
2006-01-04,2005,FLA,43
2006-01-04,2005,NSH,39
2006-01-04,2005,OTT,38
2006-01-05,2005,BOS,40
2006-01-05,2005,BUF,41
2006-01-05,2005,CHI,40
2006-01-05,2005,DET,40
2006-01-05,2005,LAK,43
2006-01-05,2005,MIN,41
2006-01-05,2005,NJD,41
2006-01-05,2005,NYR,41
2006-01-05,2005,SJS,38
2006-01-05,2005,OTT,39
2006-01-05,2005,TBL,42
2006-01-05,2005,VAN,41
2006-01-05,2005,STL,39
2006-01-05,2005,PHX,41
2006-01-05,2005,COL,42
2006-01-05,2005,MTL,39
2006-01-05,2005,PHI,40
2006-01-05,2005,CBJ,40
2006-01-06,2005,ATL,43
2006-01-06,2005,CAR,40
2006-01-06,2005,CGY,41
2006-01-06,2005,DAL,40
2006-01-06,2005,NSH,40
2006-01-06,2005,WSH,39
2006-01-06,2005,PIT,40
2006-01-06,2005,NYI,40
2006-01-06,2005,TOR,41
2006-01-06,2005,MDA,40
2006-01-06,2005,DET,41
2006-01-06,2005,PHI,41
2006-01-07,2005,BOS,41
2006-01-07,2005,BUF,42
2006-01-07,2005,COL,43
2006-01-07,2005,EDM,42
2006-01-07,2005,MIN,42
2006-01-07,2005,MTL,40
2006-01-07,2005,NYI,41
2006-01-07,2005,NYR,42
2006-01-07,2005,PIT,41
2006-01-07,2005,SJS,39
2006-01-07,2005,VAN,42
2006-01-07,2005,TBL,43
2006-01-07,2005,NJD,42
2006-01-07,2005,CBJ,41
2006-01-07,2005,TOR,42
2006-01-07,2005,MDA,41
2006-01-07,2005,OTT,40
2006-01-07,2005,CAR,41
2006-01-07,2005,FLA,44
2006-01-07,2005,ATL,44
2006-01-07,2005,LAK,44
2006-01-07,2005,CGY,42
2006-01-08,2005,CHI,41
2006-01-08,2005,DET,42
2006-01-08,2005,PHX,42
2006-01-08,2005,WSH,40
2006-01-08,2005,NSH,41
2006-01-08,2005,DAL,41
2006-01-08,2005,CBJ,42
2006-01-08,2005,FLA,45
2006-01-09,2005,COL,44
2006-01-09,2005,MDA,42
2006-01-09,2005,MIN,43
2006-01-09,2005,NJD,43
2006-01-09,2005,STL,40
2006-01-09,2005,LAK,45
2006-01-09,2005,DAL,42
2006-01-09,2005,PHI,42
2006-01-10,2005,BOS,42
2006-01-10,2005,CAR,42
2006-01-10,2005,NSH,42
2006-01-10,2005,NYR,43
2006-01-10,2005,OTT,41
2006-01-10,2005,PIT,42
2006-01-10,2005,VAN,43
2006-01-10,2005,WSH,41
2006-01-10,2005,SJS,40
2006-01-10,2005,DET,43
2006-01-10,2005,NYI,42
2006-01-10,2005,CGY,43
2006-01-10,2005,PHX,43
2006-01-10,2005,EDM,43
2006-01-10,2005,TOR,43
2006-01-10,2005,CHI,42
2006-01-11,2005,ATL,45
2006-01-11,2005,CBJ,43
2006-01-11,2005,CHI,43
2006-01-11,2005,COL,45
2006-01-11,2005,NSH,43
2006-01-11,2005,PIT,43
2006-01-11,2005,PHI,43
2006-01-11,2005,MTL,41
2006-01-12,2005,BOS,43
2006-01-12,2005,BUF,43
2006-01-12,2005,DAL,43
2006-01-12,2005,DET,44
2006-01-12,2005,FLA,46
2006-01-12,2005,NYI,43
2006-01-12,2005,NYR,44
2006-01-12,2005,OTT,42
2006-01-12,2005,LAK,46
2006-01-12,2005,PHX,44
2006-01-12,2005,WSH,42
2006-01-12,2005,PHI,44
2006-01-12,2005,STL,41
2006-01-12,2005,CGY,44
2006-01-12,2005,EDM,44
2006-01-12,2005,SJS,41
2006-01-13,2005,ATL,46
2006-01-13,2005,CAR,43
2006-01-13,2005,CHI,44
2006-01-13,2005,MDA,43
2006-01-13,2005,NJD,44
2006-01-13,2005,TBL,44
2006-01-13,2005,STL,42
2006-01-13,2005,NSH,44
2006-01-13,2005,PIT,44
2006-01-13,2005,WSH,43
2006-01-13,2005,VAN,44
2006-01-13,2005,CBJ,44
2006-01-14,2005,BOS,44
2006-01-14,2005,BUF,44
2006-01-14,2005,DET,45
2006-01-14,2005,EDM,45
2006-01-14,2005,FLA,47
2006-01-14,2005,MIN,44
2006-01-14,2005,MTL,42
2006-01-14,2005,NYI,44
2006-01-14,2005,PHI,45
2006-01-14,2005,TOR,44
2006-01-14,2005,DAL,44
2006-01-14,2005,LAK,47
2006-01-14,2005,NYR,45
2006-01-14,2005,OTT,43
2006-01-14,2005,CBJ,45
2006-01-14,2005,CGY,45
2006-01-14,2005,SJS,42
2006-01-14,2005,VAN,45
2006-01-14,2005,COL,46
2006-01-14,2005,PHX,45
2006-01-15,2005,CAR,44
2006-01-15,2005,CHI,45
2006-01-15,2005,NSH,45
2006-01-15,2005,STL,43
2006-01-15,2005,NJD,45
2006-01-15,2005,PIT,45
2006-01-16,2005,BOS,45
2006-01-16,2005,CBJ,46
2006-01-16,2005,EDM,46
2006-01-16,2005,MIN,45
2006-01-16,2005,MTL,43
2006-01-16,2005,PHX,46
2006-01-16,2005,PIT,46
2006-01-16,2005,SJS,43
2006-01-16,2005,MDA,44
2006-01-16,2005,NYR,46
2006-01-16,2005,BUF,45
2006-01-16,2005,OTT,44
2006-01-16,2005,DAL,45
2006-01-16,2005,WSH,44
2006-01-16,2005,VAN,46
2006-01-16,2005,TBL,45
2006-01-17,2005,CHI,46
2006-01-17,2005,COL,47
2006-01-17,2005,LAK,48
2006-01-17,2005,PHI,46
2006-01-17,2005,STL,44
2006-01-17,2005,NYI,45
2006-01-17,2005,TOR,45
2006-01-17,2005,TBL,46
2006-01-17,2005,CAR,45
2006-01-17,2005,NJD,46
2006-01-18,2005,CBJ,47
2006-01-18,2005,DAL,46
2006-01-18,2005,MIN,46
2006-01-18,2005,DET,46
2006-01-18,2005,ATL,47
2006-01-18,2005,TOR,46
2006-01-19,2005,CAR,46
2006-01-19,2005,CGY,46
2006-01-19,2005,CHI,47
2006-01-19,2005,LAK,49
2006-01-19,2005,NSH,46
2006-01-19,2005,OTT,45
2006-01-19,2005,PHI,47
2006-01-19,2005,PHX,47
2006-01-19,2005,PIT,47
2006-01-19,2005,SJS,44
2006-01-19,2005,VAN,47
2006-01-19,2005,WSH,45
2006-01-19,2005,NYI,46
2006-01-19,2005,MTL,44
2006-01-19,2005,COL,48
2006-01-19,2005,ATL,48
2006-01-19,2005,NJD,47
2006-01-19,2005,MDA,45
2006-01-19,2005,BOS,46
2006-01-19,2005,FLA,48
2006-01-19,2005,NYR,47
2006-01-19,2005,EDM,47
2006-01-19,2005,BUF,46
2006-01-19,2005,STL,45
2006-01-20,2005,CBJ,48
2006-01-20,2005,DAL,47
2006-01-20,2005,MIN,47
2006-01-20,2005,STL,46
2006-01-20,2005,TBL,47
2006-01-20,2005,CHI,48
2006-01-21,2005,ATL,49
2006-01-21,2005,BOS,47
2006-01-21,2005,CGY,47
2006-01-21,2005,COL,49
2006-01-21,2005,LAK,50
2006-01-21,2005,MDA,46
2006-01-21,2005,NJD,48
2006-01-21,2005,NSH,47
2006-01-21,2005,OTT,46
2006-01-21,2005,PHX,48
2006-01-21,2005,PIT,48
2006-01-21,2005,VAN,48
2006-01-21,2005,WSH,46
2006-01-21,2005,TBL,48
2006-01-21,2005,NYR,48
2006-01-21,2005,BUF,47
2006-01-21,2005,DET,47
2006-01-21,2005,SJS,45
2006-01-21,2005,FLA,49
2006-01-21,2005,NYI,47
2006-01-21,2005,CBJ,49
2006-01-21,2005,TOR,47
2006-01-21,2005,EDM,48
2006-01-21,2005,PHI,48
2006-01-21,2005,MTL,45
2006-01-21,2005,CAR,47
2006-01-22,2005,CHI,49
2006-01-22,2005,NYR,49
2006-01-22,2005,MIN,48
2006-01-22,2005,NJD,49
2006-01-23,2005,CAR,48
2006-01-23,2005,DAL,48
2006-01-23,2005,DET,48
2006-01-23,2005,EDM,49
2006-01-23,2005,LAK,51
2006-01-23,2005,OTT,47
2006-01-23,2005,PHI,49
2006-01-23,2005,STL,47
2006-01-23,2005,WSH,47
2006-01-23,2005,MTL,46
2006-01-23,2005,PHX,49
2006-01-23,2005,NSH,48
2006-01-23,2005,CGY,48
2006-01-23,2005,MDA,47
2006-01-23,2005,TOR,48
2006-01-23,2005,PIT,49
2006-01-23,2005,VAN,49
2006-01-23,2005,BOS,48
2006-01-24,2005,ATL,50
2006-01-24,2005,CBJ,50
2006-01-24,2005,COL,50
2006-01-24,2005,DET,49
2006-01-24,2005,MIN,49
2006-01-24,2005,NYI,48
2006-01-24,2005,NYR,50
2006-01-24,2005,SJS,46
2006-01-24,2005,TBL,49
2006-01-24,2005,BOS,49
2006-01-24,2005,VAN,50
2006-01-24,2005,CGY,49
2006-01-24,2005,NSH,49
2006-01-24,2005,PHX,50
2006-01-24,2005,NJD,50
2006-01-24,2005,BUF,48
2006-01-24,2005,LAK,52
2006-01-24,2005,FLA,50
2006-01-25,2005,DAL,49
2006-01-25,2005,FLA,51
2006-01-25,2005,MDA,48
2006-01-25,2005,PHI,50
2006-01-25,2005,PIT,50
2006-01-25,2005,STL,48
2006-01-25,2005,CAR,49
2006-01-25,2005,EDM,50
2006-01-25,2005,MTL,47
2006-01-25,2005,WSH,48
2006-01-26,2005,ATL,51
2006-01-26,2005,BOS,50
2006-01-26,2005,CHI,50
2006-01-26,2005,COL,51
2006-01-26,2005,DET,50
2006-01-26,2005,LAK,53
2006-01-26,2005,MIN,50
2006-01-26,2005,NYI,49
2006-01-26,2005,OTT,48
2006-01-26,2005,SJS,47
2006-01-26,2005,STL,49
2006-01-26,2005,TBL,50
2006-01-26,2005,TOR,49
2006-01-26,2005,CAR,50
2006-01-26,2005,WSH,49
2006-01-26,2005,CGY,50
2006-01-26,2005,DAL,50
2006-01-26,2005,VAN,51
2006-01-26,2005,EDM,51
2006-01-26,2005,NSH,50
2006-01-26,2005,PIT,51
2006-01-26,2005,MTL,48
2006-01-26,2005,MDA,49
2006-01-26,2005,PHX,51
2006-01-26,2005,NJD,51
2006-01-26,2005,BUF,49
2006-01-27,2005,CBJ,51
2006-01-27,2005,FLA,52
2006-01-27,2005,MIN,51
2006-01-27,2005,NJD,52
2006-01-28,2005,BOS,51
2006-01-28,2005,CAR,51
2006-01-28,2005,CBJ,52
2006-01-28,2005,COL,52
2006-01-28,2005,DAL,51
2006-01-28,2005,LAK,54
2006-01-28,2005,NYR,51
2006-01-28,2005,PHI,51
2006-01-28,2005,PHX,52
2006-01-28,2005,TOR,50
2006-01-28,2005,NYI,50
2006-01-28,2005,ATL,52
2006-01-28,2005,NSH,51
2006-01-28,2005,VAN,52
2006-01-28,2005,DET,51
2006-01-28,2005,MDA,50
2006-01-28,2005,PIT,52
2006-01-28,2005,TBL,51
2006-01-28,2005,SJS,48
2006-01-28,2005,MTL,49
2006-01-29,2005,CHI,51
2006-01-29,2005,PHX,53
2006-01-29,2005,WSH,50
2006-01-29,2005,CGY,51
2006-01-29,2005,EDM,52
2006-01-29,2005,TBL,52
2006-01-30,2005,DAL,52
2006-01-30,2005,FLA,53
2006-01-30,2005,MDA,51
2006-01-30,2005,MIN,52
2006-01-30,2005,NYR,52
2006-01-30,2005,OTT,49
2006-01-30,2005,STL,50
2006-01-30,2005,SJS,49
2006-01-30,2005,TOR,51
2006-01-30,2005,LAK,55
2006-01-30,2005,DET,52
2006-01-30,2005,PHI,52
2006-01-30,2005,BOS,52
2006-01-30,2005,CGY,52
2006-01-31,2005,ATL,53
2006-01-31,2005,COL,53
2006-01-31,2005,MTL,50
2006-01-31,2005,NYI,51
2006-01-31,2005,PHX,54
2006-01-31,2005,TBL,53
2006-01-31,2005,BUF,50
2006-01-31,2005,MIN,53
2006-01-31,2005,CAR,52
2006-01-31,2005,WSH,51
2006-01-31,2005,VAN,53
2006-01-31,2005,TOR,52
2006-02-01,2005,CGY,53
2006-02-01,2005,DAL,53
2006-02-01,2005,DET,53
2006-02-01,2005,MDA,52
2006-02-01,2005,NJD,53
2006-02-01,2005,NYR,53
2006-02-01,2005,CBJ,53
2006-02-01,2005,NSH,52
2006-02-01,2005,STL,51
2006-02-01,2005,SJS,50
2006-02-01,2005,OTT,50
2006-02-01,2005,PIT,53
2006-02-02,2005,BOS,53
2006-02-02,2005,BUF,51
2006-02-02,2005,EDM,53
2006-02-02,2005,NSH,53
2006-02-02,2005,NYI,52
2006-02-02,2005,PHX,55
2006-02-02,2005,PIT,54
2006-02-02,2005,SJS,51
2006-02-02,2005,STL,52
2006-02-02,2005,MTL,51
2006-02-02,2005,PHI,53
2006-02-02,2005,CBJ,54
2006-02-02,2005,COL,54
2006-02-02,2005,NYR,54
2006-02-02,2005,LAK,56
2006-02-02,2005,OTT,51
2006-02-02,2005,MIN,54
2006-02-02,2005,CHI,52
2006-02-03,2005,CGY,54
2006-02-03,2005,FLA,54
2006-02-03,2005,NJD,54
2006-02-03,2005,WSH,52
2006-02-03,2005,VAN,54
2006-02-03,2005,ATL,54
2006-02-03,2005,CAR,53
2006-02-03,2005,TOR,53
2006-02-04,2005,ATL,55
2006-02-04,2005,BUF,52
2006-02-04,2005,COL,55
2006-02-04,2005,EDM,54
2006-02-04,2005,MTL,52
2006-02-04,2005,NSH,54
2006-02-04,2005,PHI,54
2006-02-04,2005,PHX,56
2006-02-04,2005,PIT,55
2006-02-04,2005,SJS,52
2006-02-04,2005,STL,53
2006-02-04,2005,TBL,54
2006-02-04,2005,TOR,54
2006-02-04,2005,FLA,55
2006-02-04,2005,OTT,52
2006-02-04,2005,DET,54
2006-02-04,2005,VAN,55
2006-02-04,2005,BOS,54
2006-02-04,2005,CHI,53
2006-02-04,2005,NYR,55
2006-02-04,2005,MIN,55
2006-02-04,2005,NYI,53
2006-02-04,2005,MDA,53
2006-02-04,2005,DAL,54
2006-02-04,2005,WSH,53
2006-02-04,2005,NJD,55
2006-02-05,2005,BOS,55
2006-02-05,2005,MTL,53
2006-02-05,2005,CAR,54
2006-02-05,2005,PHI,55
2006-02-06,2005,DAL,55
2006-02-06,2005,EDM,55
2006-02-06,2005,NYI,54
2006-02-06,2005,OTT,53
2006-02-06,2005,SJS,53
2006-02-06,2005,VAN,56
2006-02-06,2005,NSH,55
2006-02-06,2005,MDA,54
2006-02-06,2005,TBL,55
2006-02-06,2005,PIT,56
2006-02-06,2005,CGY,55
2006-02-06,2005,CBJ,55
2006-02-07,2005,COL,56
2006-02-07,2005,MIN,56
2006-02-07,2005,MTL,54
2006-02-07,2005,NJD,56
2006-02-07,2005,PHX,57
2006-02-07,2005,TOR,55
2006-02-07,2005,WSH,54
2006-02-07,2005,EDM,56
2006-02-07,2005,LAK,57
2006-02-07,2005,BUF,53
2006-02-07,2005,TBL,56
2006-02-07,2005,CHI,54
2006-02-07,2005,ATL,56
2006-02-07,2005,FLA,56
2006-02-08,2005,CBJ,56
2006-02-08,2005,CGY,56
2006-02-08,2005,DET,55
2006-02-08,2005,NYR,56
2006-02-08,2005,PHI,56
2006-02-08,2005,PIT,57
2006-02-08,2005,SJS,54
2006-02-08,2005,VAN,57
2006-02-08,2005,LAK,58
2006-02-08,2005,MDA,55
2006-02-08,2005,NSH,56
2006-02-08,2005,OTT,54
2006-02-08,2005,NYI,55
2006-02-08,2005,BOS,56
2006-02-08,2005,CHI,55
2006-02-08,2005,STL,54
2006-02-09,2005,BOS,57
2006-02-09,2005,BUF,54
2006-02-09,2005,MIN,57
2006-02-09,2005,NSH,57
2006-02-09,2005,OTT,55
2006-02-09,2005,PHX,58
2006-02-09,2005,TBL,57
2006-02-09,2005,NJD,57
2006-02-09,2005,MTL,55
2006-02-09,2005,COL,57
2006-02-09,2005,DET,56
2006-02-09,2005,ATL,57
2006-02-09,2005,DAL,56
2006-02-09,2005,CAR,55
2006-02-10,2005,CAR,56
2006-02-10,2005,CBJ,57
2006-02-10,2005,CGY,57
2006-02-10,2005,EDM,57
2006-02-10,2005,NYR,57
2006-02-10,2005,PHI,57
2006-02-10,2005,SJS,55
2006-02-10,2005,VAN,58
2006-02-10,2005,PIT,58
2006-02-10,2005,COL,58
2006-02-10,2005,STL,55
2006-02-10,2005,MIN,58
2006-02-10,2005,TOR,56
2006-02-10,2005,WSH,55
2006-02-10,2005,DAL,57
2006-02-10,2005,MDA,56
2006-02-11,2005,BOS,58
2006-02-11,2005,BUF,55
2006-02-11,2005,LAK,59
2006-02-11,2005,MTL,56
2006-02-11,2005,NJD,58
2006-02-11,2005,NSH,58
2006-02-11,2005,OTT,56
2006-02-11,2005,TOR,57
2006-02-11,2005,WSH,56
2006-02-11,2005,TBL,58
2006-02-11,2005,FLA,57
2006-02-11,2005,CHI,56
2006-02-11,2005,ATL,58
2006-02-11,2005,NYI,56
2006-02-11,2005,CBJ,58
2006-02-11,2005,PHI,58
2006-02-11,2005,NYR,58
2006-02-11,2005,PIT,59
2006-02-12,2005,CAR,57
2006-02-12,2005,DET,57
2006-02-12,2005,EDM,58
2006-02-12,2005,LAK,60
2006-02-12,2005,MDA,57
2006-02-12,2005,PHX,59
2006-02-12,2005,VAN,59
2006-02-12,2005,BUF,56
2006-02-12,2005,COL,59
2006-02-12,2005,STL,56
2006-02-12,2005,DAL,58
2006-02-12,2005,CHI,57
2006-02-12,2005,SJS,56
2006-02-12,2005,MIN,59
2006-02-28,2005,CGY,58
2006-02-28,2005,COL,60
2006-02-28,2005,NYI,57
2006-02-28,2005,SJS,57
2006-02-28,2005,TBL,59
2006-02-28,2005,TOR,58
2006-02-28,2005,VAN,60
2006-02-28,2005,MIN,60
2006-02-28,2005,MTL,57
2006-02-28,2005,DET,58
2006-02-28,2005,FLA,58
2006-02-28,2005,WSH,57
2006-03-01,2005,BUF,57
2006-03-01,2005,CAR,58
2006-03-01,2005,CHI,58
2006-03-01,2005,EDM,59
2006-03-01,2005,MDA,58
2006-03-01,2005,NJD,59
2006-03-01,2005,PIT,60
2006-03-01,2005,ATL,59
2006-03-01,2005,BOS,59
2006-03-01,2005,NSH,59
2006-03-01,2005,STL,57
2006-03-01,2005,DET,59
2006-03-01,2005,PHI,59
2006-03-01,2005,OTT,57
2006-03-02,2005,BOS,60
